-5.000000000000000000e+00 -5.000000000000000000e+00 2.912375415190939648e-02
-4.900000000000000355e+00 -5.000000000000000000e+00 5.819638302278946629e-01
-4.799999999999999822e+00 -5.000000000000000000e+00 2.340829313968344760e-01
-4.700000000000000178e+00 -5.000000000000000000e+00 4.808872276435176979e-02
-4.599999999999999645e+00 -5.000000000000000000e+00 2.724156284155366918e-03
-4.500000000000000000e+00 -5.000000000000000000e+00 1.859248539116882407e-03
-4.400000000000000355e+00 -5.000000000000000000e+00 1.601268667646090415e-03
-4.299999999999999822e+00 -5.000000000000000000e+00 4.486273571954749011e-03
-4.200000000000000178e+00 -5.000000000000000000e+00 6.326059975182310967e-03
-4.099999999999999645e+00 -5.000000000000000000e+00 3.391379078847966272e-02
-4.000000000000000000e+00 -5.000000000000000000e+00 3.150617910423194386e-03
-3.899999999999999911e+00 -5.000000000000000000e+00 8.068130040941240422e-02
-3.799999999999999822e+00 -5.000000000000000000e+00 1.536326731192192048e-02
-3.700000000000000178e+00 -5.000000000000000000e+00 2.785799523217133422e-02
-3.599999999999999645e+00 -5.000000000000000000e+00 3.239255540614589899e-03
-3.500000000000000000e+00 -5.000000000000000000e+00 4.018770499395057059e-03
-3.399999999999999911e+00 -5.000000000000000000e+00 4.671667035232609372e-03
-3.299999999999999822e+00 -5.000000000000000000e+00 2.504757062447745056e-02
-3.200000000000000178e+00 -5.000000000000000000e+00 6.251777578244024913e-02
-3.099999999999999645e+00 -5.000000000000000000e+00 7.520237698433554496e-02
-3.000000000000000000e+00 -5.000000000000000000e+00 1.176961709686475399e-01
-2.899999999999999911e+00 -5.000000000000000000e+00 3.891730223335884004e-02
-2.799999999999999822e+00 -5.000000000000000000e+00 2.542303266113938448e-02
-2.699999999999999734e+00 -5.000000000000000000e+00 4.646526041452572059e-02
-2.599999999999999645e+00 -5.000000000000000000e+00 2.916076092440354484e-01
-2.500000000000000000e+00 -5.000000000000000000e+00 7.556779793508511256e-01
-2.399999999999999911e+00 -5.000000000000000000e+00 2.508985305670513588e-01
-2.299999999999999822e+00 -5.000000000000000000e+00 1.903787629166322770e-01
-2.199999999999999734e+00 -5.000000000000000000e+00 9.511955739401163623e-02
-2.099999999999999645e+00 -5.000000000000000000e+00 1.872470529537117734e-01
-2.000000000000000000e+00 -5.000000000000000000e+00 3.575035464641115324e-01
-1.899999999999999911e+00 -5.000000000000000000e+00 6.141615261393584824e-01
-1.799999999999999822e+00 -5.000000000000000000e+00 2.478486688914371960e-01
-1.699999999999999734e+00 -5.000000000000000000e+00 1.587494950528002269e-01
-1.599999999999999645e+00 -5.000000000000000000e+00 1.251869174781162775e-01
-1.500000000000000000e+00 -5.000000000000000000e+00 7.377868145249866227e-01
-1.399999999999999911e+00 -5.000000000000000000e+00 8.778554125526316643e-01
