-5.000000000000000000e+00 -5.000000000000000000e+00 6.247409189330221414e-03
-4.900000000000000355e+00 -5.000000000000000000e+00 6.305493437930123277e-03
-4.799999999999999822e+00 -5.000000000000000000e+00 6.493263060920719844e-03
-4.700000000000000178e+00 -5.000000000000000000e+00 6.814352200707567836e-03
-4.599999999999999645e+00 -5.000000000000000000e+00 7.269938029555858723e-03
-4.500000000000000000e+00 -5.000000000000000000e+00 7.859365899974327802e-03
-4.400000000000000355e+00 -5.000000000000000000e+00 8.595190690971704281e-03
-4.299999999999999822e+00 -5.000000000000000000e+00 9.496994128643120384e-03
-4.200000000000000178e+00 -5.000000000000000000e+00 1.061523108285554635e-02
-4.099999999999999645e+00 -5.000000000000000000e+00 1.191522095417892405e-02
-4.000000000000000000e+00 -5.000000000000000000e+00 1.348418576303390785e-02
-3.899999999999999911e+00 -5.000000000000000000e+00 1.524306582439543742e-02
-3.799999999999999822e+00 -5.000000000000000000e+00 1.733863009422468085e-02
-3.700000000000000178e+00 -5.000000000000000000e+00 1.972309643001066148e-02
-3.599999999999999645e+00 -5.000000000000000000e+00 2.251046476214269010e-02
-3.500000000000000000e+00 -5.000000000000000000e+00 2.585777485296851530e-02
-3.399999999999999911e+00 -5.000000000000000000e+00 2.939332800906692758e-02
-3.299999999999999822e+00 -5.000000000000000000e+00 3.364382100046346691e-02
-3.200000000000000178e+00 -5.000000000000000000e+00 3.813933587041126033e-02
-3.099999999999999645e+00 -5.000000000000000000e+00 4.331525998252479942e-02
-3.000000000000000000e+00 -5.000000000000000000e+00 4.952829610377558478e-02
-2.899999999999999911e+00 -5.000000000000000000e+00 5.693147490594557825e-02
-2.799999999999999822e+00 -5.000000000000000000e+00 6.558415169772288666e-02
-2.699999999999999734e+00 -5.000000000000000000e+00 7.521630213297995915e-02
-2.599999999999999645e+00 -5.000000000000000000e+00 8.450201473750869330e-02
-2.500000000000000000e+00 -5.000000000000000000e+00 9.669946239364964058e-02
-2.399999999999999911e+00 -5.000000000000000000e+00 1.066197112177212358e-01
-2.299999999999999822e+00 -5.000000000000000000e+00 1.210342913026060119e-01
-2.199999999999999734e+00 -5.000000000000000000e+00 1.344491981709869943e-01
-2.099999999999999645e+00 -5.000000000000000000e+00 1.572472594394223044e-01
-2.000000000000000000e+00 -5.000000000000000000e+00 1.744889781432008846e-01
-1.899999999999999911e+00 -5.000000000000000000e+00 1.982669120705959076e-01
-1.799999999999999822e+00 -5.000000000000000000e+00 2.132478610993245594e-01
-1.699999999999999734e+00 -5.000000000000000000e+00 2.472451569144408501e-01
-1.599999999999999645e+00 -5.000000000000000000e+00 2.807267324632395922e-01
-1.500000000000000000e+00 -5.000000000000000000e+00 3.197426439658314634e-01
-1.399999999999999911e+00 -5.000000000000000000e+00 3.400468626918336512e-01
-1.299999999999999822e+00 -5.000000000000000000e+00 3.711059957423077371e-01
-1.199999999999999734e+00 -5.000000000000000000e+00 4.035835399808876955e-01
-1.099999999999999645e+00 -5.000000000000000000e+00 4.608883376677168076e-01
-1.000000000000000000e+00 -5.000000000000000000e+00 4.808257405056396427e-01
-8.999999999999994671e-01 -5.000000000000000000e+00 5.315397078765234928e-01
-7.999999999999998224e-01 -5.000000000000000000e+00 5.434039488957868036e-01
-7.000000000000001776e-01 -5.000000000000000000e+00 6.186627791303190849e-01
-5.999999999999996447e-01 -5.000000000000000000e+00 6.248002016540531445e-01
-5.000000000000000000e-01 -5.000000000000000000e+00 6.902391296396612752e-01
-3.999999999999994671e-01 -5.000000000000000000e+00 6.577065663536605378e-01
-2.999999999999998224e-01 -5.000000000000000000e+00 6.622388525985096752e-01
-1.999999999999992895e-01 -5.000000000000000000e+00 6.040637689009595857e-01
-9.999999999999964473e-02 -5.000000000000000000e+00 6.533668079722320110e-01
0.000000000000000000e+00 -5.000000000000000000e+00 8.222303020816067454e-01
1.000000000000005329e-01 -5.000000000000000000e+00 7.139989573583930271e-01
2.000000000000001776e-01 -5.000000000000000000e+00 7.349952454950848812e-01
3.000000000000007105e-01 -5.000000000000000000e+00 7.140887437673758553e-01
4.000000000000003553e-01 -5.000000000000000000e+00 6.391619744115719648e-01
5.000000000000000000e-01 -5.000000000000000000e+00 5.850109580055737890e-01
6.000000000000005329e-01 -5.000000000000000000e+00 6.350958747492695400e-01
7.000000000000001776e-01 -5.000000000000000000e+00 6.484962491339424373e-01
8.000000000000007105e-01 -5.000000000000000000e+00 5.768676021766278028e-01
9.000000000000003553e-01 -5.000000000000000000e+00 5.575817060168019035e-01
1.000000000000000000e+00 -5.000000000000000000e+00 4.862122040474180507e-01
1.100000000000000533e+00 -5.000000000000000000e+00 4.416514810818146231e-01
1.200000000000000178e+00 -5.000000000000000000e+00 3.752702900158613741e-01
1.300000000000000711e+00 -5.000000000000000000e+00 3.745016246385601266e-01
1.400000000000000355e+00 -5.000000000000000000e+00 3.571304004765992191e-01
1.500000000000000000e+00 -5.000000000000000000e+00 3.253872459096388559e-01
1.600000000000000533e+00 -5.000000000000000000e+00 2.684105656397446915e-01
1.700000000000000178e+00 -5.000000000000000000e+00 2.351267392778859655e-01
1.800000000000000711e+00 -5.000000000000000000e+00 2.173352857145215977e-01
1.900000000000000355e+00 -5.000000000000000000e+00 2.049546040603888175e-01
2.000000000000000000e+00 -5.000000000000000000e+00 1.812914129329460666e-01
2.100000000000000533e+00 -5.000000000000000000e+00 1.557825734788248206e-01
2.200000000000000178e+00 -5.000000000000000000e+00 1.337607105749510084e-01
2.300000000000000711e+00 -5.000000000000000000e+00 1.228366472975939150e-01
2.400000000000000355e+00 -5.000000000000000000e+00 1.099465720217120551e-01
2.500000000000000000e+00 -5.000000000000000000e+00 9.895502667391224694e-02
2.600000000000000533e+00 -5.000000000000000000e+00 8.598600411474442706e-02
2.700000000000000178e+00 -5.000000000000000000e+00 7.547801317763591644e-02
2.800000000000000711e+00 -5.000000000000000000e+00 6.616845524592149252e-02
2.900000000000000355e+00 -5.000000000000000000e+00 5.773263774612290289e-02
3.000000000000000000e+00 -5.000000000000000000e+00 5.032199943098190908e-02
3.099999999999999645e+00 -5.000000000000000000e+00 4.349568394589060916e-02
3.200000000000001066e+00 -5.000000000000000000e+00 3.812248905313649072e-02
3.300000000000000711e+00 -5.000000000000000000e+00 3.331726790422133433e-02
3.400000000000000355e+00 -5.000000000000000000e+00 2.951604506174864209e-02
3.500000000000000000e+00 -5.000000000000000000e+00 2.571170438385219498e-02
3.599999999999999645e+00 -5.000000000000000000e+00 2.245892937090889288e-02
3.700000000000001066e+00 -5.000000000000000000e+00 1.958421773618204340e-02
3.800000000000000711e+00 -5.000000000000000000e+00 1.725625382489406195e-02
3.900000000000000355e+00 -5.000000000000000000e+00 1.519122142312465118e-02
4.000000000000000000e+00 -5.000000000000000000e+00 1.340623209731121694e-02
4.099999999999999645e+00 -5.000000000000000000e+00 1.186733936888051053e-02
4.200000000000001066e+00 -5.000000000000000000e+00 1.058381931280505568e-02
4.300000000000000711e+00 -5.000000000000000000e+00 9.481961493888040396e-03
4.400000000000000355e+00 -5.000000000000000000e+00 8.582739636092800647e-03
4.500000000000000000e+00 -5.000000000000000000e+00 7.845019596436204196e-03
4.600000000000001421e+00 -5.000000000000000000e+00 7.248195392676344377e-03
4.700000000000001066e+00 -5.000000000000000000e+00 6.784825575320036807e-03
4.800000000000000711e+00 -5.000000000000000000e+00 6.466365249057126445e-03
4.900000000000000355e+00 -5.000000000000000000e+00 6.284772924118498839e-03
5.000000000000000000e+00 -5.000000000000000000e+00 6.225773986962609280e-03
-5.000000000000000000e+00 -4.900000000000000355e+00 6.244863520258200039e-03
-4.900000000000000355e+00 -4.900000000000000355e+00 6.303393629129883623e-03
-4.799999999999999822e+00 -4.900000000000000355e+00 6.483940863676137221e-03
-4.700000000000000178e+00 -4.900000000000000355e+00 6.802488894042702482e-03
-4.599999999999999645e+00 -4.900000000000000355e+00 7.265311517782859982e-03
-4.500000000000000000e+00 -4.900000000000000355e+00 7.864786049812307403e-03
-4.400000000000000355e+00 -4.900000000000000355e+00 8.600364667643922018e-03
-4.299999999999999822e+00 -4.900000000000000355e+00 9.497641322458789948e-03
-4.200000000000000178e+00 -4.900000000000000355e+00 1.061303546076069158e-02
-4.099999999999999645e+00 -4.900000000000000355e+00 1.192899105937593116e-02
-4.000000000000000000e+00 -4.900000000000000355e+00 1.349908470270142630e-02
-3.899999999999999911e+00 -4.900000000000000355e+00 1.525754023165711362e-02
-3.799999999999999822e+00 -4.900000000000000355e+00 1.733218349801085231e-02
